Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Tia06b,Lumpability and Commutativity of Markov Processes,J. Tian and D. Kannan,2006,2006-07-01,Stochastic Analysis and Applications,24,685 - 702,,36,1.8,10.1080/07362990600632045,https://doi.org/10.1080/07362990600632045,3.4000
Pap02,Consistent abstractions of affine control systems,George Pappas and S. Simic,2002,2002-08-07,IEEE Trans. Autom. Control.,47,745-756,"In this paper, we consider the problem of constructing abstractions of affine control systems that preserve reachability properties, and, in particular, local accessibility. In this framework, showing local accessibility of the higher level, abstracted model is equivalent to showing local accessibility of the, more detailed, lower level model. Given an affine control system and a smooth surjective map, we present a canonical construction for extracting an affine control system describing the trajectories of the abstracted variables. We then obtain conditions on the abstraction maps that render the original and abstracted system equivalent from a local accessibility point of view. Such consistent hierarchies of accessibility preserving abstractions of nonlinear control systems are then considered for various classes of affine control systems including linear, bilinear, drift free, and strict feedback systems.",85,3.6,10.1109/TAC.2002.1000269,https://doi.org/10.1109/TAC.2002.1000269,3.3000
Buc94,Exact and ordinary lumpability in finite Markov chains,P. Buchholz,1994,1994-03-01,Journal of Applied Probability,31,59 - 75,,365,11,10.2307/3215235,https://doi.org/10.2307/3215235,3.1000
Sim61,Aggregation of Variables in Dynamic Systems,H. Simon,1961,1961-04-01,Econometrica,29,183-213,,726,11,10.1007/978-94-010-9521-1_12,https://doi.org/10.1007/978-94-010-9521-1_12,2.9000
Aok68,Control of large-scale dynamic systems by aggregation,M. Aoki,1968,1968-06-01,IEEE Transactions on Automatic Control,13,246-253,"A method is proposed to obtain a model of a dynamic system with a state vector of high dimension. The model is derived by ""aggregating"" the original system state vector into a lower-dimensional vector. Some properties of the aggregation method are investigated in the paper. The concept of aggregation, a generalization of that of projection, is related to that of state vector partition and is useful not only in building a model of reduced dimension, but also in unifying several topics in the control theory such as regulators with incomplete state feedback, characteristic value computations, model controls, and bounds on the solution of the matrix Riccati equations, etc. Using the quantitative definition of weak coupling proposed by Milne, a suboptimal control policy for the weakly coupled system is derived. Questions of performance degradation and of stability of such suboptimally controlled systems are also answered in the paper.",510,8.8,10.1109/TAC.1968.1098900,https://doi.org/10.1109/TAC.1968.1098900,2.7000
Tab05,Quotients of Fully Nonlinear Control Systems,P. Tabuada and George Pappas,2005,2005-05-01,SIAM J. Control. Optim.,43,1844-1866,"In this paper, we introduce and study quotients of fully nonlinear control systems. Our definition is inspired by categorical definitions of quotients as well as recent work on abstractions of affine control systems. We show that quotients exist under mild regularity assumptions and characterize the structure of the quotient state/input space. This allows one to understand how states and inputs of the quotient system are related to states and inputs of the original system. We also introduce a notion of projectability which turns out to be equivalent to controlled invariance. This allows one to regard previous work on symmetries, partial symmetries, and controlled invariance as leading to special types of quotients. We also show the existence of quotients that are not induced by symmetries or controlled invariance. Such decompositions have a potential use in a theory of hierarchical control based on quotients.",44,2.1,10.1137/S0363012901399027,https://doi.org/10.1137/S0363012901399027,2.6000
Del81,Aggregability of dynamic systems and lumpability of Markov chains,"F. Delebecque, J. Quadrat, and P. Kokotovic",1981,1981-12-01,1981 20th IEEE Conference on Decision and Control including the Symposium on Adaptive Processes,,199-203,,1,0.0,10.1109/CDC.1981.269510,https://doi.org/10.1109/CDC.1981.269510,2.6000
Del84,A unified view of aggregation and coherency in networks and Markov chains,"F. Delebecque, J. Quadrat, and P. Kokotovic",1984,1984-10-01,International Journal of Control,40,939-952,"Abstract This paper presents a unified treatment of aggregability, lumpability, coherency, reversibility, partial balance and similar properties appearing in different fields including power systems and queueing theory. A coherency condition, well known in power systems, implies the existence of a finite state filter for Markov chains, while aggregability and coherency yield a new condition for decentralized computation of the invariant measure.",18,0.4,10.1080/00207178408933320,https://doi.org/10.1080/00207178408933320,2.4000
Run15,Compositional Construction of Approximate Abstractions of Interconnected Control Systems,M. Rungger and Majid Zamani,2015,2015-04-14,IEEE Transactions on Control of Network Systems,5,116-127,"We consider a compositional construction of approximate abstractions of interconnected control systems. In our framework, an abstraction acts as a substitute in the controller design process and is itself a continuous control system. The abstraction is related to the concrete control system via a so-called simulation function: a Lyapunov-like function, which is used to establish a quantitative bound between the behavior of the approximate abstraction and the concrete system. In the first part of the paper, we provide a small gain type condition that facilitates the compositional construction of an abstraction of an interconnected control system together with a simulation function from the abstractions and simulation functions of the individual subsystems. In the second part of the paper, we restrict our attention to linear control system and characterize simulation functions in terms of controlled invariant, externally stabilizable subspaces. Based on those characterizations, we propose a particular scheme to construct abstractions for linear control systems. We illustrate the compositional construction of an abstraction on an interconnected system consisting of four linear subsystems. We use the abstraction as a substitute to synthesize a controller to enforce a certain linear temporal logic specification.",63,5.7,10.1145/2728606.2728615,https://doi.org/10.1145/2728606.2728615,2.4000
Jan09,A Fundamental Limit on Productivity in Organizations Collaborative Entropy Costs,R. Janow,2009,,,,,"Many researchers and managers agree that small workgroups tend to lose productivity and speed as they grow large and that decision-making tends to become sluggish in very large organizations. These effects are attributed to collaborative coordination costs that grow in importance as functions of an organization’s scale. Understanding of these effects has however been primarily empirical and qualitative. This paper presents a first-principles mathematical model that quantitatively predicts such productivity variations. It is based on a fundamental cost mechanism that has been overlooked in the past but which nonetheless dramatically limits knowledge workers’ productivity and timely response: one must account for the information associated with each actor’s range of collaborator choices when trying to understand organizations as systems of human knowledge processors. A Shannon-like “collaborative entropy” is quantified and introduced to model the extra decision information that must be generated when an organization distributes its functions among collaborating internal actors. The implied coordination cost is a fundamental limit on the per capita productivity for knowledge work. The productivity limit would apply even if management made perfect resource allocations. Information is lost if actors try to exceed the maximum rates for exchanging decision information. The model compensates for value gained by accessing specialized expertise and hiding complexity. The productivity metric used assumes constant decision quality. In a single growing workgroup the per capita productivity increases while the group is small and lightly loaded, but it falls off logarithmically rather than remaining constant once the group size exceeds a saturation value at which raw decision capacity is all in use. The productivity fall-off is due entirely to collaborative entropy. For organizations as a whole two additional scale effects may apply: the fraction of an actor’s total effort spent in collaboration versus individual work may grow, and the average number of collaborators per actor may also grow owing to increasing specialization. Productivity is then strongly peaked around an optimum organization size and varies rapidly above or below the peak by a factor in the range of 2 5. The productivity impact of collaborative entropy is large enough to strongly affect competitive advantage. Impact is maximized when the ratio of collaborative to individual effort is large. Large organizations may thus be inherently disadvantaged versus small ones wherever fast decision-making or high knowledgeworker productivity are key drivers. Even a modest amount of collaboration significantly decreases the productivity of actors functioning primarily as individual contributors.",0,,,https://www.semanticscholar.org/paper/bdf23a4e9cadb3f669bb76e24fb51e64814ee2e3,2.4000
Pap03,Bisimilar linear systems,George Pappas,2003,2003-12-01,Autom.,39,2035-2047,"The notion of bisimulation in theoretical computer science is one of the main complexity reduction methods for the analysis and synthesis of labeled transition systems. Bisimulations are special quotients of the state space that preserve many important properties expressible in temporal logics, and, in particular, reachability. In this paper, the framework of bisimilar transition systems is applied to various transition systems that are generated by linear control systems. Given a discrete-time or continuous-time linear system, and a finite observation map, we characterize linear quotient maps that result in quotient transition systems that are bisimilar to the original system. Interestingly, the characterizations for discrete-time systems are more restrictive than for continuous-time systems, due to the existence of an atomic time step. We show that computing the coarsest bisimulation, which results in maximum complexity reduction, corresponds to computing the maximal controlled or reachability invariant subspace inside the kernel of the observations map. These results establish strong connections between complexity reduction concepts in control theory and computer science.",218,9.7,10.1016/j.automatica.2003.07.003,https://doi.org/10.1016/j.automatica.2003.07.003,2.3000
Smi18b,Approximate abstractions of control systems with an application to aggregation,"Stanley W. Smith, M. Arcak, and Majid Zamani",2018,2018-09-10,Autom.,119,109065,"Previous approaches to constructing abstractions for control systems rely on geometric conditions or, in the case of an interconnected control system, a condition on the interconnection topology. Since these conditions are not always satisfiable, we relax the restrictions on the choice of abstractions, instead opting to select ones which nearly satisfy such conditions via optimization-based approaches. To quantify the resulting effect on the error between the abstraction and concrete control system, we introduce the notions of practical simulation functions and practical storage functions. We show that our approach facilitates the procedure of aggregation, where one creates an abstraction by partitioning agents into aggregate areas. We demonstrate the results on an application where we regulate the temperature in three separate zones of a building.",15,1.9,10.1016/J.AUTOMATICA.2020.109065,https://doi.org/10.1016/J.AUTOMATICA.2020.109065,2.2000
Sch04,Equivalence of dynamical systems by bisimulation,A. Schaft,2004,2004-12-20,IEEE Trans. Autom. Control.,49,2160-2172,"A general notion of bisimulation is defined for linear input-state-output systems, using analogies with the theory of concurrent processes. A characterization of bisimulation and an algorithm for computing the maximal bisimulation relation is derived using geometric control theory. Bisimulation is shown to be a notion which unifies the concepts of state-space equivalence and state-space reduction, and which allows to study equivalence of systems with nonminimal state-space dimension. The notion of bisimulation is especially powerful for ""nondeterministic"" dynamical systems, and leads in this case to a notion of equivalence which is finer than equality of external behavior. For abstractions of systems it is shown how the results specialize to previously obtained results by other authors. Extensions of the main results to the nonlinear case are provided.",62,2.9,10.1109/TAC.2004.838497,https://doi.org/10.1109/TAC.2004.838497,2.1000
Hil22,Quantitative Coarse-Graining of Markov Chains,Bastian Hilder and U. Sharma,2022,2022-01-25,SIAM J. Math. Anal.,56,913-954,"Coarse-graining techniques play a central role in reducing the complexity of stochastic models, and are typically characterised by a mapping which projects the full state of the system onto a smaller set of variables which captures the essential features of the system. Starting with a continuous-time Markov chain, in this work we propose and analyse an effective dynamics, which approximates the dynamical information in the coarse-grained chain. Without assuming explicit scale-separation, we provide sufficient conditions under which this effective dynamics stays close to the original system and provide quantitative bounds on the approximation error. We also compare the effective dynamics and corresponding error bounds to the averaging literature on Markov chains which involve explicit scale-separation. We demonstrate our findings on an illustrative test example.",5,1.2,10.1137/22m1473996,https://doi.org/10.1137/22m1473996,2.0500
Phi81,A singular perturbation approach to modeling and control of Markov chains,R. Phillips and P. Kokotovic,1981,1981-10-01,IEEE Transactions on Automatic Control,26,1087-1094,Finite state continuous time Markov processes with weak interactions are modeled as singularly perturbed systems. Aggregate states are obtained using a grouping algorithm. Two-time scale expansions simplify cost equations and lead to decentralized optimization algorithms.,184,4.1,10.1109/TAC.1981.1102780,https://doi.org/10.1109/TAC.1981.1102780,2.0000
Gur15b,"Collaboration and Multitasking in Networks: Architectures, Bottlenecks, and Capacity",I. Gurvich and J. V. Mieghem,2015,,Manuf. Serv. Oper. Manag.,17,16-33,"Motivated by the trend toward more collaboration in work flows, we study networks where some activities require the simultaneous processing by multiple types of multitasking human resources. Collaboration imposes constraints on the capacity of the process because multitasking resources have to be simultaneously at the right place. We introduce the notions of collaboration architecture and unavoidable bottleneck idleness to study the maximal throughput or capacity of such networks. Collaboration and multitasking introduce synchronization requirements that may inflict unavoidable idleness of the bottleneck resources: even when the network is continuously busy (processing at capacity), bottleneck resources can never be fully utilized. The conventional approach that equates network capacity with bottleneck capacity is then incorrect because the network capacity is below that of the bottlenecks. In fact, the gap between the two can grow linearly with the number of collaborative activities. Our main result is that networks with nested collaboration architectures have no unavoidable bottleneck idleness. Then, regardless of the processing times of the various activities, the standard bottleneck procedure correctly identifies the network capacity. We also prove necessity in the sense that, for any nonnested architecture, there are values of processing times for which unavoidable idleness persists. The fundamental trade-off between collaboration and capacity does not disappear in multiserver networks and has important ramifications to service-system staffing. Yet, even in multiserver networks, a nested collaboration architecture still guarantees that the bottleneck capacity is achievable. Finally, simultaneous collaboration, as a process constraint, may limit the benefits of flexibility. We study the interplay of flexibility and unavoidable idleness and offer remedies derived from collaboration architectures.",30,2.6,10.1287/msom.2014.0498,https://doi.org/10.1287/msom.2014.0498,2.0000
Bam11,Coherence in Large-Scale Networks: Dimension-Dependent Limitations of Local Feedback,"Bassam Bamieh, M. Jovanović, P. Mitra, and S. Patterson",2011,2011-12-17,IEEE Transactions on Automatic Control,57,2235-2249,"We consider distributed consensus and vehicular formation control problems. Specifically we address the question of whether local feedback is sufficient to maintain coherence in large-scale networks subject to stochastic disturbances. We define macroscopic performance measures which are global quantities that capture the notion of coherence; a notion of global order that quantifies how closely the formation resembles a solid object. We consider how these measures scale asymptotically with network size in the topologies of regular lattices in 1, 2, and higher dimensions, with vehicular platoons corresponding to the 1-D case. A common phenomenon appears where a higher spatial dimension implies a more favorable scaling of coherence measures, with a dimensions of 3 being necessary to achieve coherence in consensus and vehicular formations under certain conditions. In particular, we show that it is impossible to have large coherent 1-D vehicular platoons with only local feedback. We analyze these effects in terms of the underlying energetic modes of motion, showing that they take the form of large temporal and spatial scales resulting in an accordion-like motion of formations. A conclusion can be drawn that in low spatial dimensions, local feedback is unable to regulate large-scale disturbances, but it can in higher spatial dimensions. This phenomenon is distinct from, and unrelated to string instability issues which are commonly encountered in control problems for automated highways.",435,30,10.1109/TAC.2012.2202052,https://doi.org/10.1109/TAC.2012.2202052,1.9000
And11,Bounding the coarse graining error in hidden Markov dynamics,D. Andrieux,2011,2011-04-06,Appl. Math. Lett.,25,1734-1739,Abstract Lumping a Markov process introduces a coarser level of description that is useful in many contexts and applications. The dynamics on the coarse grained states is often approximated by its Markovian component. In this paper we derive finite-time bounds on the error in this approximation. These results hold for non-reversible dynamics and for probabilistic mappings between microscopic and coarse grained states.,10,0.7,10.1016/j.aml.2012.02.002,https://doi.org/10.1016/j.aml.2012.02.002,1.8000
Tat04b,Control under communication constraints,S. Tatikonda and S. Mitter,2004,2004-07-12,IEEE Transactions on Automatic Control,49,1056-1068,,1745,80,10.1109/TAC.2004.831187,https://doi.org/10.1109/TAC.2004.831187,1.8000
Nai04,Stabilizability of Stochastic Linear Systems with Finite Feedback Data Rates,G. Nair and R. Evans,2004,2004-02-01,SIAM J. Control. Optim.,43,413-436,"Feedback control with limited data rates is an emerging area which incorporates ideas from both control and information theory. A fundamental question it poses is how low the closed-loop data rate can be made before a given dynamical system is impossible to stabilize by any coding and control law. Analogously to source coding, this defines the smallest error-free data rate sufficient to achieve ""reliable"" control, and explicit expressions for it have been derived for linear time-invariant systems without disturbances. In this paper, the more general case of finite-dimensional linear systems with process and observation noise is considered, the object being mean square state stability. By inductive arguments employing the entropy power inequality of information theory, and a new quantizer error bound, an explicit expression for the infimum stabilizing data rate is derived, under very mild conditions on the initial state and noise probability distributions.",753,34,10.1137/S0363012902402116,https://doi.org/10.1137/S0363012902402116,1.7000
Gir11,Approximate Bisimulation: A Bridge Between Computer Science and Control Theory,A. Girard and George Pappas,2011,,Eur. J. Control,17,568-578,"Fifty years ago, control and computing were part of a broader system science. After a long period of separate development within each discipline, embedded and hybrid systems have challenged us to reunite the, now sophisticated theories of continuous control and discrete computing on a broader system theoretic basis. In this paper, we present a framework of system approximation that applies to both discrete and continuous systems. We deﬁne a hierarchy of approximation metrics between two systems that quantify the quality of the approximation, and capture the established notions in computer science as zero sections. The central notions in this framework are that of approximate simulation and bisimulation relations and their functional characterizations called simulation and bisimulation functions and deﬁned by Lyapunov-type inequalities. In particular, these functions can provide computable upper-bounds on the approximation metrics by solving a static game. Our approximation framework will be illustrated by showing some of its applications in various problems such as reachability analysis of continuous systems and hybrid systems, approximation of continuous and hybrid systems by discrete systems, hierarchical control design, and simulation-based approaches to veriﬁcation of continuous and hybrid systems.",142,9.3,10.3166/ejc.17.568-578,https://doi.org/10.3166/ejc.17.568-578,1.7000
Smi18,Hierarchical Control via an Approximate Aggregate Manifold,"Stanley W. Smith, M. Arcak, and Majid Zamani",2018,2018-06-01,2018 Annual American Control Conference (ACC),,2378-2383,"Typical aggregation procedures rely on an invariant manifold on which a detailed model of a system reduces to an aggregate model. In this paper we propose using an approximate aggregate manifold which need not be invariant. As a result, there exists a residual term in the dynamics relative to the manifold, whose effect we limit by including additional constraints in a formal synthesis of the controller for the aggregate system. We then refine the aggregate controller into an interface controller resulting in a bound on the error between the concrete and aggregate system, which we formalize using the notion of a simulation function. We demonstrate our approach with two examples: a platoon of vehicles with affine dynamics and a network of water tanks which falls into a particular class of nonlinear systems that we describe.",6,0.8,10.23919/ACC.2018.8431887,https://doi.org/10.23919/ACC.2018.8431887,1.7000
Ber06,Information and closure in systems theory,"Nils Bertschinger, E. Olbrich, N. Ay, and J. Jost",2006,,,,,"The notion of closure plays a prominent role in systems theory where it is used to identify or deﬁne the system in distinction from its environment and to explain the autonomy of the system. Here, we present a quantitative measure, as opposed to the already existing qualitative notions, of closure. We shall elaborate upon the observation that cognitive systems can achieve informational closure by modeling their environment. Formally, then, a system is informationally closed if (almost) no information ﬂows into it from the environment. A system that is independent from its environment trivially achieves informational closure. Simulations of coupled hidden Markov models demonstrate that informational closure can also be realized non-trivially by modeling or controlling the environment. Our analysis of systems that actively inﬂuence their environment to achieve closure then reveals interesting connections to the related notion of autonomy. This discussion will then call into question the system-environment distinction that seems so innocent to begin with. It turns out that the notion of autonomy depends crucially on whether, not just the state observables, but also the dynamical processes are attributed to either the system or the environment. In that manner, our conceptualization of informational closure also sheds light on other, more ambitious notions of closure, e.g. organizational closure, semantic closure, closure to eﬃcient cause or operational closure, intended as a fundamental (deﬁning) concept of life itself.",32,1.6,,https://www.semanticscholar.org/paper/846a8c33af45d6175643627b4df8fb0a9b63d423,1.7000
Li06,Towards a Unified Theory of State Abstraction for MDPs,"Lihong Li, Thomas J. Walsh, and M. Littman",2006,,AI&M,,,"State abstraction (or state aggregation) has been extensively studied in the fields of artificial intelligence and operations research. Instead of working in the ground state space, the decision maker usually finds solutions in the abstract state space much faster by treating groups of states as a unit by ignoring irrelevant state information. A number of abstractions have been proposed and studied in the reinforcement-learning and planning literatures, and positive and negative results are known. We provide a unified treatment of state abstraction for Markov decision processes. We study five particular abstraction schemes, some of which have been proposed in the past in different forms, and analyze their usability for planning and learning.",560,28,,https://www.semanticscholar.org/paper/ca9a2d326b9de48c095a6cb5912e1990d2c5ab46,1.6500
Hoe16,When the Map Is Better Than the Territory,Erik P. Hoel,2016,2016-12-30,ArXiv,abs/1612.09592,,"The causal structure of any system can be analyzed at a multitude of spatial and temporal scales. It has long been thought that while higher scale (macro) descriptions may be useful to observers, they are at best a compressed description and at worse leave out critical information and causal relationships. However, recent research applying information theory to causal analysis has shown that the causal structure of some systems can actually come into focus and be more informative at a macroscale. That is, a macroscale description of a system (a map) can be more informative than a fully detailed microscale description of the system (the territory). This has been called “causal emergence.” While causal emergence may at first seem counterintuitive, this paper grounds the phenomenon in a classic concept from information theory: Shannon’s discovery of the channel capacity. I argue that systems have a particular causal capacity, and that different descriptions of those systems take advantage of that capacity to various degrees. For some systems, only macroscale descriptions use the full causal capacity. These macroscales can either be coarse-grains, or may leave variables and states out of the model (exogenous, or “black boxed”) in various ways, which can improve the efficacy and informativeness via the same mathematical principles of how error-correcting codes take advantage of an information channel’s capacity. The causal capacity of a system can approach the channel capacity as more and different kinds of macroscales are considered. Ultimately, this provides a general framework for understanding how the causal structure of some systems cannot be fully captured by even the most detailed microscale description.",139,15,10.3390/e19050188,https://doi.org/10.3390/e19050188,1.6000
Hof09,Bounding the lumping error in Markov chain dynamics,K. Hoffmann and P. Salamon,2009,2009-09-01,Appl. Math. Lett.,22,1471-1475,,17,1.0,10.1016/j.aml.2009.03.016,https://doi.org/10.1016/j.aml.2009.03.016,1.6000
Khu18,Approximate lumpability for Markovian agent-based models using local symmetries,"Wasiur R. KhudaBukhsh, Arnab Auddy, Y. Disser, and H. Koeppl",2018,2018-04-03,J. Appl. Probab.,56,647-671,"We study a Markovian agent-based model (MABM) in this paper. Each agent is endowed with a local state that changes over time as the agent interacts with its neighbours. The neighbourhood structure is given by a graph. Recently, Simon, Taylor, and Kiss [40] used the automorphisms of the underlying graph to generate a lumpable partition of the joint state space, ensuring Markovianness of the lumped process for binary dynamics. However, many large random graphs tend to become asymmetric, rendering the automorphism-based lumping approach ineffective as a tool of model reduction. In order to mitigate this problem, we propose a lumping method based on a notion of local symmetry, which compares only local neighbourhoods of vertices. Since local symmetry only ensures approximate lumpability, we quantify the approximation error by means of the Kullback–Leibler divergence rate between the original Markov chain and aliftedMarkov chain. We prove the approximation error decreases monotonically. The connections to fibrations of graphs are also discussed.",17,2.1,10.1017/jpr.2019.44,https://doi.org/10.1017/jpr.2019.44,1.6000
Bal21b,Can Decentralized Control Outperform Centralized? The Role of Communication Latency,"Luca Ballotta, M. Jovanovi'c, and L. Schenato",2021,2021-09-01,IEEE Transactions on Control of Network Systems,10,1629-1640,"In this article, we examine the influence of communication latency on performance of networked control systems. Even though distributed control architectures offer advantages in terms of communication, maintenance costs, and scalability, it is an open question how communication latency that varies with network topology influences closed-loop performance. For networks in which delays increase with the number of links, we establish the existence of a fundamental performance tradeoff that arises from control architecture. In particular, we utilize consensus dynamics with single- and double-integrator agents to show that, if delays increase fast enough, a sparse controller with nearest neighbor interactions can outperform the centralized one with all-to-all communication topology.",15,3.2,10.1109/TCNS.2023.3237483,https://doi.org/10.1109/TCNS.2023.3237483,1.6000
Won99,Systems with finite communication bandwidth constraints. II. Stabilization with limited information feedback,W. Wong and R. Brockett,1999,1999-05-01,IEEE Trans. Autom. Control.,44,1049-1053,"For part I, see ibid., vol.42, p.1294-8, 1997. In this paper a new class of feedback control problems is introduced. Unlike classical models, the systems considered here have communication channel constraints. As a result, the issue of coding and communication protocol becomes an integral part of the analysis. Since these systems cannot be asymptotically stabilized if the underlying dynamics are unstable, a weaker stability concept called containability is introduced. A key result connects containability with an inequality equation involving the communication data rate and the rate of change of the state.",930,34,10.1109/9.763226,https://doi.org/10.1109/9.763226,1.6000
Zam16,Compositional Abstraction for Networks of Control Systems: A Dissipativity Approach,Majid Zamani and M. Arcak,2016,2016-08-04,IEEE Transactions on Control of Network Systems,5,1003-1015,"In this paper, we propose a compositional scheme for the construction of abstractions for networks of control systems by using the interconnection matrix and joint dissipativity-type properties of subsystems and their abstractions. In the proposed framework, the abstraction, itself a control system (possibly with a lower dimension), can be used as a substitution of the original system in the controller design process. Moreover, we provide a procedure for constructing abstractions of a class of nonlinear control systems by using the bounds on the slope of system nonlinearities. We illustrate the proposed results on a network of linear control systems by constructing its abstraction in a compositional way without requiring any condition on the number or gains of the subsystems. We use the abstraction as a substitute to synthesize a controller enforcing a certain linear temporal logic specification. This example particularly elucidates the effectiveness of dissipativity-type compositional reasoning for large-scale systems.",66,6.7,10.1109/TCNS.2017.2670330,https://doi.org/10.1109/TCNS.2017.2670330,1.6000
Mic24,Formal error bounds for the state space reduction of Markov chains,Fabian Michel and Markus Siegle,2024,2024-03-12,Perform. Evaluation,167,102464,"We study the approximation of a Markov chain on a reduced state space, for both discrete- and continuous-time Markov chains. In this context, we extend the existing theory of formal error bounds for the approximated transient distributions. As a special case, we consider aggregated (or lumped) Markov chains, where the state space reduction is achieved by partitioning the state space into macro states. In the discrete-time setting, we bound the stepwise increment of the error, and in the continuous-time setting, we bound the rate at which the error grows. In addition, the same error bounds can also be applied to bound how far an approximated stationary distribution is from stationarity. Subsequently, we compare these error bounds with relevant concepts from the literature, such as exact and ordinary lumpability, as well as deflatability and aggregatability. These concepts define stricter than necessary conditions to identify settings in which the aggregation error is zero. We also consider possible algorithms for finding suitable aggregations for which the formal error bounds are low, and we analyse first experiments with these algorithms on a range of different models.",7,3.2,10.1016/j.peva.2024.102464,https://doi.org/10.1016/j.peva.2024.102464,1.5500
Tay08b,Bounding Performance Loss in Approximate MDP Homomorphisms,"Jonathan Taylor, Doina Precup, and P. Panangaden",2008,2008-12-08,Neural Information Processing Systems,,1649-1656,"We define a metric for measuring behavior similarity between states in a Markov decision process (MDP), which takes action similarity into account. We show that the kernel of our metric corresponds exactly to the classes of states defined by MDP homomorphisms (Ravindran & Barto, 2003). We prove that the difference in the optimal value function of different states can be upper-bounded by the value of this metric, and that the bound is tighter than previous bounds provided by bisimulation metrics (Ferns et al. 2004, 2005). Our results hold both for discrete and for continuous actions. We provide an algorithm for constructing approximate homomorphisms, by using this metric to identify states that can be grouped together, as well as actions that can be matched. Previous research on this topic is based mainly on heuristics.",83,4.8,,https://www.semanticscholar.org/paper/935f58066e63518f4e519ea44119772bc5b4ce1b,1.5200
Tan15b,LQG Control With Minimum Directed Information: Semidefinite Programming Approach,"Takashi Tanaka, Peyman Mohajerin Esfahani, and S. Mitter",2015,2015-10-14,IEEE Transactions on Automatic Control,63,37-52,"We consider a discrete-time linear–quadratic–Gaussian (LQG) control problem, in which Massey's directed information from the observed output of the plant to the control input is minimized, while required control performance is attainable. This problem arises in several different contexts, including joint encoder and controller design for data-rate minimization in networked control systems. We show that the optimal control law is a linear–Gaussian randomized policy. We also identify the state-space realization of the optimal policy, which can be synthesized by an efficient algorithm based on semidefinite programming. Our structural result indicates that the filter–controller separation principle from the LQG control theory and the sensor–filter separation principle from the zero-delay rate-distortion theory for Gauss–Markov sources hold simultaneously in the considered problem. A connection to the data-rate theorem for mean-square stability by Nair and Evans is also established.",113,11,10.1109/TAC.2017.2709618,https://doi.org/10.1109/TAC.2017.2709618,1.5000
